,incidentId,incidentNumber,incidentDate,incidentTime,amPm,reporterClass,eventType,permiteeClass,permiteeName,permiteeId,outfallId,municipality,reportingType,location,latitude,longitude,waterBody,waterBodyDescription,volumnOfEvent,rainfallData,hours,minutes,month,additionalInformation,submittedDate,parentIncidentId,Year
45,ad2d0401-a627-46c9-88a4-06bf8c68ea48,24010478,2024-06-19 00:00:00,18:05,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1628.0,0.22,0.0,15.0,,,2024-07-15 15:34:32.840,,2024.0
46,8667b27f-cf20-430e-be60-01750e9a7642,25013860,2025-06-07 04:00:00,13:15,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,283.0,0.51,0.0,5.0,,,2025-07-15 18:38:24.127,,2025.0
47,f18ad98a-52c4-40af-9dd8-07de315cf659,24010884,2024-07-15 00:00:00,15:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,820.0,1.04,1.0,10.0,,,2024-08-12 16:53:54.227,,2024.0
48,4caf1145-97f9-4263-86d8-3b175178fa2b,24010480,2024-06-22 00:00:00,14:15,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,18975.0,0.71,0.0,30.0,,,2024-07-15 15:38:19.737,,2024.0
49,ae4ce42f-53a1-43af-a129-f3b81ba0a07d,22001897,2022-12-23 11:13:23,06:59,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2022-12-26 11:18:28.523,,2022.0
0,60b05379-5c4f-4657-9640-ee3296fa783e,23005320,2023-07-16 00:00:00,04:30,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,64296.0,2.38,4.0,55.0,,,2023-08-15 11:07:47.623,,2023.0
1,16b07df0-f275-4050-b331-f6b21366c715,23002412,2023-01-25 00:00:00,23:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,93.0,0.68,0.0,10.0,,,2023-02-14 08:10:15.690,,2023.0
2,38c3110a-0215-4cf4-8b2f-ebc2521fb241,24008485,2024-02-28 00:00:00,21:15,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1013.0,0.76,0.0,5.0,,,2024-03-13 13:28:53.877,,2024.0
3,a4c9dd60-c534-447a-ab23-f8da9b070fda,25014787,2025-09-25 04:00:00,13:05,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,2026.0,1.31,0.0,45.0,,,2025-10-15 09:33:46.767,,2025.0
4,7ebd1a9c-60c5-4be7-934f-f8a80a3f9c1c,24010024,2024-05-27 00:00:00,10:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,5268.0,0.78,0.0,25.0,,,2024-06-21 12:28:29.987,,2024.0
5,1330316e-6cb0-4754-9d6c-f9ce7ac06894,23006563,2023-09-18 00:00:00,21:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1842.0,1.14,0.0,15.0,,,2023-10-15 11:53:55.353,,2023.0
6,996b3287-39e9-426f-bddf-d45f0f091775,24007495,2023-12-18 00:00:00,04:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,17911.0,1.66,6.0,55.0,,,2024-01-10 10:46:49.733,,2023.0
7,df0dbe8d-8a47-440c-a1a5-d93d934aaec4,25014154,2025-07-09 04:00:00,06:40,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,2069.0,0.55,0.0,30.0,,,2025-08-13 10:15:40.077,,2025.0
8,920d8331-12b0-4e18-bb6d-d1aa50228035,23005317,2023-07-10 00:00:00,07:30,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,4457.0,0.96,0.0,30.0,,,2023-08-15 11:03:55.393,,2023.0
9,e99c1576-8bbd-4485-9e93-dd93ea0fe3e6,24007494,2023-12-17 00:00:00,18:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,150.0,0.72,0.0,5.0,,,2024-01-10 10:44:09.073,,2023.0
10,ed9a463d-2577-41d1-81ef-dd574002f0ee,23004250,2023-06-14 00:00:00,15:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,17826.0,0.58,0.0,25.0,,,2023-07-14 13:59:00.323,,2023.0
11,173f0a6b-67b7-49d3-84b0-ded19c7ca00d,23005321,2023-07-21 00:00:00,19:40,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1161.0,0.53,0.0,15.0,,,2023-08-15 11:09:22.197,,2023.0
12,ab06c5c8-5ea5-47e9-953a-d03e48b56de4,22000940,2022-10-13 09:37:17,8:14,PM,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2022-10-14 10:08:47.570,,2022.0
13,db7f664c-8682-40aa-9ee0-cac04f433117,23006344,2023-09-29 10:37:01,10:35,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2023-09-30 10:46:46.180,,2023.0
14,c41ea5d7-f411-4821-8ff3-9f1eff8e2d24,23004745,2023-07-29 13:35:02,19:15,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2023-07-31 13:40:17.793,,2023.0
15,7e7def9b-07a9-468d-999b-9cc605d1ef5b,23005313,2023-07-02 00:00:00,07:55,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1551.0,1.52,0.0,10.0,,,2023-08-15 10:55:37.323,,2023.0
16,9f893e85-734a-4eee-bcc3-e42876e6c9d6,23003163,2023-04-22 00:00:00,22:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,6738.0,2.42,14.0,25.0,,,2023-05-15 14:48:32.223,,2023.0
17,cb84eb34-0fca-43cb-a327-ff3cd1e9d11e,24011435,2024-09-07 00:00:00,17:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,580.0,0.36,0.0,10.0,,,2024-10-11 12:16:14.703,,2024.0
18,ffc814b4-174f-4445-89f8-fe885a8e0bc4,22000714,2022-07-13 00:00:00,10:55,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,7423.0,1.09,0.0,40.0,,,2022-10-04 13:20:09.363,,2022.0
19,8db89461-eed1-4ad9-8d0e-d2590b01ad29,23006927,2023-11-26 06:48:36,23:42,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2023-11-27 14:04:14.627,,2023.0
20,a71e69d9-8198-4d12-92d8-d229dbe3d7e0,22000692,2022-10-01 17:39:31,8:09,AM,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2022-10-01 18:44:27.113,,2022.0
21,6386db70-fbe0-45be-86e0-d32ed9db9334,23002765-1,2023-04-01 00:00:00,11:37,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,210000.0,0.67,0.0,55.0,,,2023-06-01 13:34:05.070,,2023.0
22,0809c7d0-fdfd-4362-a0e1-d2be0594f3ae,24011128,2024-09-07 08:34:20,21:52,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2024-09-08 08:36:02.553,,2024.0
23,b16b2509-84a9-49c1-af99-58ba1a5f41af,24011200,2024-08-06 00:00:00,11:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,231098.0,0.87,1.0,14.0,,,2024-09-12 08:53:00.237,,2024.0
24,ff5779cb-71f0-44b8-99a7-591ce1e30937,22001646,2022-12-07 19:39:39,11:31,AM,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2022-12-07 19:54:42.917,,2022.0
25,8086e8f4-6ded-491b-8931-599d17c89299,23004659,2023-07-29 06:09:40,21:25,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2023-07-30 06:34:55.167,,2023.0
26,642fe4e9-9e5a-4af3-a9f4-55055eaed7c1,23006970,2023-12-03 06:52:33,19:20,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2023-12-04 07:04:27.700,,2023.0
27,9b27f46b-0510-496b-b815-5b13be915a92,24011357,2024-09-21 21:59:59,11:42,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2024-09-21 22:07:09.187,,2024.0
28,de3618ca-cbc3-4a42-9d88-5c721c5ebd6f,24007884,2024-01-26 14:06:55,05:55,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2024-01-26 14:20:49.383,,2024.0
29,25f03648-dbdb-4051-a48c-5a930e6f9931,24007805,2024-01-16 17:17:49,11:45,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2024-01-16 20:57:50.557,,2024.0
30,27232a79-e194-4b42-884a-5cd8239a1099,25013211,2025-05-22 16:47:54,10:10,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ongoing,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2025-05-22 14:09:18.260,,2025.0
31,64e1ec07-02a9-4593-a173-5b7ccb56f34a,25012907,2025-04-03 04:00:00,02:15,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,200000.0,0.48,1.0,10.0,,,2025-05-02 09:38:34.407,,2025.0
32,5affd8c3-2106-4d01-8689-5bb1a9a8b245,25013726,2025-07-03 10:12:20,19:31,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2025-07-04 06:14:22.333,,2025.0
33,72f444d6-1891-4bbc-9b8e-5bc38c1c4ba1,23003250-1,2023-05-20 00:00:00,11:49,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,1900000.0,1.63,14.0,59.0,,,2023-06-07 14:25:30.020,,2023.0
34,3ca1da30-1e54-4e3c-b7f4-5bc6bcb5cf71,25015437,2025-12-19 00:00:00,12:33,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ongoing,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2025-12-19 13:38:26.043,,2025.0
35,4d662be2-4b57-4b4e-b36a-5416b9bf08ba,23007034,2023-12-11 14:33:34,02:25,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2023-12-11 14:38:23.510,,2023.0
36,6127e0b1-df2c-46a6-9dcd-53b81c75861b,23002962,2023-04-30 17:34:55,00:03,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2023-04-30 17:38:48.170,,2023.0
37,1b92ca59-ef56-4a3c-a4dc-56b7f2ab99b6,24009786,2024-05-23 20:44:04,11:09,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,720000.0,1.2,2.0,39.0,,,2024-06-07 07:33:46.330,,2024.0
38,29bf3f81-62f4-4aec-bf94-57f6399bbe4e,26015550,2026-01-10 00:00:00,21:09,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2026-01-11 13:46:43.043,,2026.0
39,80f24cd5-cbce-4897-9f0c-6421e4261717,23002765,2023-04-01 12:05:32,11:37,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2023-04-01 20:17:50.267,,2023.0
40,ddc074f0-e617-478d-b595-604099a0c3cd,25012854,2025-04-26 21:58:38,10:49,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ongoing,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2025-04-26 18:02:17.380,,2025.0
41,73ddbdf7-1d00-4642-a290-61d779f0e92a,26015804,2026-03-22 00:00:00,15:00,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ongoing,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2026-03-23 10:56:23.523,,2026.0
42,31d74e8d-49c3-4ece-8fcb-5f68d2cfd428,24009346,2024-04-20 19:48:52,09:28,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,150000.0,0.52,0.0,44.0,,,2024-05-10 08:40:43.563,,2024.0
43,e8c939e1-01a2-4b58-9657-5ef88a4ead99,25014870,2025-10-20 10:48:21,10:14,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ongoing,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2025-10-20 13:15:23.593,,2025.0
44,197b03ae-9791-480c-836d-5d3de16afc6d,22001296,2022-11-12 16:07:07,6:56,AM,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2022-11-12 16:08:33.127,,2022.0
45,7ee7ab26-bad4-4cbd-8623-5dcd5e668ebc,24008395,2024-03-09 06:04:17,22:36,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2024-03-10 11:47:33.590,,2024.0
46,2e692317-736f-402e-86eb-5e62e02adb0a,23002197,2023-01-22 06:55:32,23:13,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2023-01-23 12:47:49.113,,2023.0
47,c6a425ab-2252-41e6-9794-475e7e435dd6,23005713-1,2023-08-30 00:00:00,08:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,230000.0,0.37,0.0,30.0,,,2023-09-13 07:44:34.100,,2023.0
48,6dd49066-7882-4ba8-8484-47c515acb775,23007209-1,2023-12-18 07:11:15,03:53,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,201856.0,2.4,8.0,15.0,,,2023-12-29 10:20:28.090,,2023.0
49,0a0eeff4-ab45-4aa1-9cb7-47b02739b8ad,25012593,2025-04-03 17:10:41,02:15,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2025-04-03 13:41:27.440,,2025.0
0,7127d87f-66c2-4113-839d-4b0172cd06fa,24010349,2024-06-21 00:00:00,20:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,330000.0,0.84,0.0,35.0,,,2024-07-11 07:41:25.060,,2024.0
1,1c160f21-7b4a-499a-93c3-6225da5de7b1,23001911-1,2023-01-01 00:00:00,00:57,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,120000.0,0.22,0.0,40.0,,,2023-02-03 08:57:51.343,,2023.0
2,2988c57c-97d5-4a2b-8ba3-53a04ccc723c,25014506,2025-09-24 10:56:45,07:38,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2025-09-24 13:29:14.213,,2025.0
3,63361433-5237-4514-8074-519f96ed099a,25015085,2025-10-20 04:00:00,10:14,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,600000.0,0.84,1.0,45.0,,,2025-11-07 08:20:10.003,,2025.0
4,84843af8-4539-4636-bc1c-500eada65f8d,22001606-1,2022-12-03 00:00:00,14:56,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,170000.0,0.48,0.0,27.0,,,2023-01-09 06:05:39.670,,2022.0
5,1f3f2df2-fe02-4902-b694-508a3730f254,24009289,2024-05-08 15:52:02,10:13,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2024-05-08 21:50:01.497,,2024.0
6,038532fd-b91b-42e6-8e82-4c35f92914af,25015074,2025-10-08 04:00:00,10:29,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,210000.0,0.83,2.0,19.0,,,2025-11-07 07:26:10.653,,2025.0
7,d042c835-8fee-4c5b-a8d9-4c382bceead0,23002999-1,2023-04-30 00:00:00,19:43,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,1260000.0,2.83,5.0,19.0,,,2023-06-01 14:33:52.377,,2023.0
8,47959ce5-f25a-4e09-ae11-4d9fb8f36eda,23005803-1,2023-09-11 08:38:16,20:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,2017230.0,3.74,3.0,19.0,,,2023-09-26 10:15:18.500,,2023.0
9,bf6ab3cb-b61d-4797-9c9f-4c4cbdc8ad78,22001131,2022-10-17 19:52:49,13:38,PM,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2022-10-17 20:02:49.730,,2022.0
10,daa5b960-082e-46a1-a36a-4ddde4a9cd3f,23004001,2023-07-10 17:25:44,07:09,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2023-07-10 18:48:24.187,,2023.0
11,1ac88e2d-4281-4c27-984c-4e559dd88eb2,23005547-1,2023-08-18 00:00:00,10:05,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,1516286.0,1.7,1.0,0.0,,,2023-09-12 09:52:31.140,,2023.0
12,00d625a3-baa2-4e50-8a58-4bfaa2bf42e2,23005686-1,2023-08-29 00:00:00,22:50,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,50000.0,0.2,0.0,15.0,,,2023-09-12 16:14:47.783,,2023.0
13,ec490a34-6275-486c-84f6-4bdf009ed506,24009197,2024-04-20 19:48:52,09:28,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2024-04-20 19:54:52.730,,2024.0
14,77be17c2-a227-47ec-afd6-46523d41f2d1,26015904,2026-03-16 00:00:00,05:35,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,1356900.0,1.01,5.0,10.0,,,2026-04-13 10:05:28.263,,2026.0
15,56b05905-88de-4b38-a0ba-46163aeeeee5,26015609,2026-01-10 00:00:00,21:09,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,190000.0,0.5,0.0,30.0,,,2026-02-02 10:55:14.057,,2026.0
16,dcd1b564-4771-4e92-9673-456e0ca8a689,22000967,2022-10-13 08:42:55,19:33,PM,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2022-10-14 12:44:13.067,,2022.0
17,240bfc75-b4ef-40cb-832e-44b17e0e52d9,23007162-1,2023-12-17 07:11:15,18:43,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,122117.0,2.4,7.0,10.0,,,2023-12-29 10:00:50.387,,2023.0
18,eab97899-d40b-4e42-a8db-4fb1261676be,23006168,2023-09-18 05:20:41,00:10,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2023-09-19 05:35:23.063,,2023.0
19,18bff197-9d72-46f2-a8cc-4e9a216fdbb1,25014715,2025-09-24 04:00:00,07:38,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,490000.0,1.1,1.0,16.0,,,2025-10-13 08:18:55.980,,2025.0
20,0eec484d-9d08-429c-86f6-4eaa3fa64a2f,23003606-1,2023-06-17 00:00:00,17:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,300000.0,0.25,4.0,15.0,,,2023-07-07 09:50:21.073,,2023.0
21,0edebf61-7bb6-4eeb-8cd6-6556381f13d4,25014127,2025-07-25 04:00:00,15:47,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,1690000.0,1.41,1.0,25.0,,,2025-08-12 11:49:47.573,,2025.0
22,6f41169e-2965-4d62-a4bc-6502e7f56e64,25014309,2025-08-29 22:21:55,18:03,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2025-08-30 06:21:24.433,,2025.0
23,7aab7414-72bc-4ddc-ba9f-65dc99e4af89,25015234,2025-11-15 10:47:47,21:21,,Public Notification Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,Initial-Ceased,MT HOPE AVE,,,MOUNT HOPE BAY,,,,,,,,2025-11-16 07:21:24.190,,2025.0
24,1ff54847-23c6-4752-8527-65ee68b59d2b,24007884-1,2024-01-26 00:00:00,05:55,,Verified Data Report,CSO – UnTreated,CSO,CITY OF FALL RIVER,MA0100382,FAL002,FALL RIVER,,MT HOPE AVE,,,MOUNT HOPE BAY,,122905.0,0.43,1.0,50.0,,,2024-02-07 14:17:24.543,,2024.0
