source_url,gcs_url,municipality,permit_number,report_year,permit_year,report_period_start,report_period_end,source_page_refs,mcm1_activities_count,mcm1_notes,mcm2_activities_count,mcm3_outfalls_total,mcm3_outfalls_screened,mcm3_outfalls_not_accessed,mcm3_illicit_found,mcm3_illicit_eliminated,mcm3_count_type,mcm3_sampling_conducted,mcm4_sites_inspected,mcm4_violations_found,mcm5_sites_inspected,mcm5_bmps_inspected,mcm6_facilities_inspected,mcm6_notes,system_mapping_pct_complete,tmdl_municipality_specific,tmdl_waterbodies_json,compliance_issues,extraction_confidence,extraction_notes,pdf_pages,estimated_cost_usd
https://www.epa.gov/system/files/documents/2026-04/ma-doc-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/ma-doc-ma-ar20.pdf,Massachusetts Department of Correction,MAR042052,,2,2019-07-01,2020-06-30,"{""mcm5_post_construction"": [9, 10], ""mcm6_pollution_prevention"": [10, 11], ""mcm1"": [6], ""tmdl"": [2], ""mcm2"": [6], ""mcm3_idde"": [7, 8, 9], ""mcm4_construction"": [9]}",0,Number of educational messages completed during this reporting period: 0,0,0,0,,1,0,cumulative_since_permit_start,True,1,0,1,,50,50 catch basins inspected.,95,,"[{""waterbody"": ""Assabet River"", ""pollutant"": ""Phosphorus""}]",The MCI-Concord outfall has a degrading outfall pipe that is being undermined during periods of high flow in the Assabet River. The DOC is conducting an engineering study at MCI-Concord because materials that should not be dumped into the storm drains has occurred. This practice has been monitored and admittedly occasionally materials are dumped that should not be dumped.,medium,"MCM2 public participation activities count is not explicitly stated, only a general statement about efforts since 2005. MCM6 facilities inspected count is not explicitly stated. System mapping completion percentage is not explicitly stated, but 95% of catchments investigated is noted. Compliance issues regarding illicit discharges and an outfall pipe are noted.",14,0.00468
https://www.epa.gov/system/files/documents/2026-04/ma_dept_corrections_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/ma_dept_corrections_ma_ar21.pdf,Massachusetts Department of Correction,MAR042052,,,,,{},1,,,0,0,,1,0,current_period,False,1,0,1,,100,Refers to catch basins inspected.,,,[],,high,Some MCM sections were missing or ambiguous. No public participation (MCM2) data was found. No specific details on post-construction BMPs or sites inspected (MCM5) were found.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/ma_dept_corrections_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/ma_dept_corrections_ma_ar22.pdf,Massachusetts Department of Correction,MA0102245,,,,,{},1,,,,0,,1,0,cumulative_since_permit_start,,0,0,,,0,"The provided XML indicates 'Num_CBs_Inspected' is 0, but notes say 'approximately 10 catch basins were cleaned of debris'. It's unclear if 'facilities_inspected' should include catch basins or refer to other municipal facilities.",95,,[],,medium,"MCM2 data is missing. MCM5, and MCM6 have some missing or ambiguous fields.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/ma_army_national_guard_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/ma_army_national_guard_ma_ar21.pdf,Camp Edwards,MAR042055,2021,,2020-07-01,2021-06-30,"{""mcm1"": [5], ""mcm4_construction"": [9], ""mcm6_pollution_prevention"": [10, 11, 12], ""mcm5_post_construction"": [9, 10], ""mcm2"": [5, 6], ""mcm3_idde"": [6, 7, 8]}",0,,0,,0,,0,0,cumulative_since_permit_start,False,0,0,0,,0,Refers to site inspections for facilities that require a SWPPP.,0,,[],,low,"The SWMP was not finalized at the time of the Year 3 Annual Report and the revocation process for the permit has been delayed due to challenges of COVID-19 and a backlog at the US Army Corps of Engineers, which impacts multiple MCM sections. Many activities are reported as '0' or 'Not Applicable' due to these delays. Many MCM sections were grouped together or referenced information stated previously.",16,0.00528
https://www.epa.gov/system/files/documents/2026-04/ma_army_national_guard_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/ma_army_national_guard_ma_ar22.pdf,Camp Edwards,MAR042055,,,,2022-09-29,{},0,,,,0,,0,0,current_period,,0,0,,,0,Number of SWPPP site inspections,,,[],,high,SWMP not finalized at the time of the Year 4 Annual Report. Revocation of permit MAR042055 is requested but delayed due to COVID-19 and extensive backlog with US Army Corps of Engineers.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/massbay-community-college-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/massbay-community-college-ma-ar19.pdf,MassBay Community College,MAR043003,,1,2018-05-01,2019-06-30,"{""mcm3_idde"": [6, 7], ""mcm4_construction"": [8], ""mcm6_pollution_prevention"": [9, 10, 11], ""mcm2"": [5], ""mcm5_post_construction"": [8], ""mcm1"": [5]}",1,"educational stormwater flyer on lawn care, pet waste disposal, and fertilizer/pesticide usage at various locations on campus",,,0,,0,0,current_period,False,0,0,,,40,catch basins inspected and cleaned,,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River Watershed""}]",,medium,"MS4 System Mapping complete, but no percentage is given. No MCM2 public participation activities count is given. MCM3 IDDE outfall screening data is ""N/A, none completed to date"" and IDDE progress illicit discharges are 0, with ""N/A, none found to date"" for the removal report website. MCM4 construction site reviews, inspections, and enforcement actions are all 0. MCM5 post-construction has no specific BMP inspection or site inspection counts. MCM6 pollution prevention shows 40 facilities inspected and 40 cleaned, but no total facilities in the system are given (only the amount cleaned and inspected for the reporting period).",14,0.00468
https://www.epa.gov/system/files/documents/2026-04/massbay-community-college-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/massbay-community-college-ma-ar20.pdf,MassBay Community College,MAR043003,2020,,2019-07-01,2020-06-30,"{""mcm2"": [6], ""mcm6_pollution_prevention"": [10, 11], ""mcm1"": [6], ""tmdl"": [2, 3], ""mcm5_post_construction"": [9, 10], ""mcm3_idde"": [7, 8, 9], ""mcm4_construction"": [9]}",1,,1,,4,,0,0,cumulative_since_permit_start,True,0,0,0,0,0,3 cubic yards of material removed from catch basins. 40 total catch basins in MS4 system.,100,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River Watershed""}]",,medium,"MCM3 IDDE: No outfalls total are reported, only outfalls screened. MCM4 Construction: No inspections completed or violations found. MCM5 Post-Construction: No BMPs or sites inspected. MCM6 Pollution Prevention: No facilities inspected, but a volume of material removed from catch basins is provided. TMDL: It is unclear if the TMDL listed is specific to the municipality or a general list from the permit.",14,0.00468
https://www.epa.gov/system/files/documents/2026-04/massbay_cc_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/massbay_cc_ma_ar21.pdf,MassBay Community College,MAR043003,2021,3,2020-07-01,2021-06-30,"{""tmdl"": [2, 3], ""mcm5_post_construction"": [10], ""mcm2"": [6, 7], ""mcm4_construction"": [9], ""mcm6_pollution_prevention"": [11], ""mcm1"": [6], ""mcm3_idde"": [7, 8, 9]}",0,No public education activities were conducted due to the majority of classes being held remotely due to COVID-19.,0,5,5,,0,0,cumulative_since_permit_start,True,0,0,0,0,41,"41 catch basins were inspected, and 4 site inspections were completed for facilities requiring SWPPP.",100,True,"[{""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus""}]",No regulatory authority over regulatory mechanisms for Phosphorus Control Plan.,medium,Overall extraction confidence is medium due to MCM1 having 0 activities reported and MCM4 and MCM5 not being applicable as per the NOI. Some information for MCM3 and MCM6 were located in the 'Optional: Provide additional information' sections rather than explicit fields.,15,0.00498
https://www.epa.gov/system/files/documents/2026-04/massbay_cc_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/massbay_cc_ma_ar22.pdf,MassBay Community College,MAR043003,2022,4,2021-07-01,2022-06-30,"{""mcm1"": [6], ""mcm4_construction"": [9], ""mcm3_idde"": [7, 8, 9], ""mcm2"": [6, 7], ""mcm5_post_construction"": [9, 10], ""mcm6_pollution_prevention"": [11]}",0,Number of educational messages completed during this reporting period: 0,0,46,0,,0,0,cumulative_since_permit_start,False,0,0,0,,45,"45 catch basins were inspected, 45 catch basins were cleaned and 4 facilities were inspected. The report also states 46 total catch basins in the MS4 system and 3.5 cubic yards of material removed during street sweeping. All catch basins and yard drains were inspected and cleaned and none were more than half full.",,,[],,high,The document is a clean PDF with easily extractable text. All major sections were found and data extracted as per the schema. No significant ambiguities or missing sections were noted.,14,0.00468
https://www.epa.gov/system/files/documents/2026-04/mass_bay_community_college_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/mass_bay_community_college_ma_ar23.pdf,MassBay Community College,MAR043003,2023,,2022-07-01,2023-06-30,"{""mcm2"": [7], ""tmdl"": [2, 3, 4], ""mcm6_pollution_prevention"": [12, 13], ""mcm3_idde"": [8, 9, 10], ""mcm1"": [7], ""mcm5_post_construction"": [10, 11, 12], ""mcm4_construction"": [10]}",1,,0,46,0,0,0,0,current_period,False,0,0,0,0,4,4 SWPPP site inspections completed.,100,,"[{""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 0, ""wasteload_allocation_lbs_per_year"": 0, ""source_page"": 3}]",,high,The report indicates that MassBay Community College is a non-traditional entity and has no regulatory authority for MCM4 and MCM5.,16,0.00528
https://www.epa.gov/system/files/documents/2026-04/massbay_community_college_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/massbay_community_college_ma_ar24.pdf,MassBay Community College,MAR043003,2023,,2023-07-01,2024-06-30,"{""mcm6_pollution_prevention"": [11, 12], ""mcm3_idde"": [7, 8, 9], ""tmdl"": [2, 3], ""mcm1"": [6], ""mcm2"": [6, 7], ""mcm5_post_construction"": [10], ""mcm4_construction"": [9]}",0,,0,46,0,0,0,0,cumulative_since_permit_start,False,0,0,0,0,46,catch basins inspected,0,,"[{""wasteload_allocation_lbs_per_year"": 0, ""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 0}]",,high,"The report explicitly states that MassBay Community College is a non-traditional entity and has no regulatory authority. Several MCM sections, particularly MCM4 and MCM5, reflect this by reporting 0 for activities and stating that certain requirements are not applicable.",15,0.00498
https://www.epa.gov/system/files/documents/2026-04/quinsigamond-community-college-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/quinsigamond-community-college-ma-ar19.pdf,Quinsigamond Community College,MAR042058,2019,1,2018-05-01,2019-06-30,"{""mcm3_idde"": [5, 6, 7], ""mcm2"": [4], ""mcm1"": [4], ""mcm5_post_construction"": [7], ""mcm6_pollution_prevention"": [8, 9, 10], ""mcm4_construction"": [7]}",0,"No number of educational messages was specified in the report for MCM1, so 0 was assumed. Only mentions 'Develop and begin public education and outreach program' as a year 1 requirement, with no further details.",,0,0,0,0,0,unknown,False,0,0,0,0,0,"Number of catch basins inspected and cleaned was not specified, so 0 was assumed. Number of site inspections completed was not specified, so 0 was assumed.",,,[],,medium,"Number of educational messages not specified for MCM1. MCMs 2, 4, 5, and 6 had no quantitative data to extract, only narrative descriptions of activities or checkboxes. No TMDL information found.",14,0.00468
https://www.epa.gov/system/files/documents/2026-04/quinsigamond-community-college-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/quinsigamond-community-college-ma-ar20.pdf,Quinsigamond Community College,MAR042058,2020,,2019-07-01,2020-06-30,"{""mcm5_post_construction"": [9, 10], ""mcm2"": [6, 7], ""mcm6_pollution_prevention"": [11, 12, 13], ""mcm3_idde"": [7, 8, 9], ""mcm1"": [4, 5, 6], ""mcm4_construction"": [9]}",4,"4 educational messages were completed. These include email flyers, educational displays, educational opportunities through courses, and signage. A stormwater website is also being developed.",0,,0,,0,0,cumulative_since_permit_start,False,0,0,0,0,0,No municipal facilities or catch basins were inspected for pollution prevention.,0,,[],,medium,"Public participation meeting was delayed due to COVID-19. Details regarding the MS4 system mapping will continue to be refined in Year 3. Information on the stormwater web page is targeting 2020-2021. Post-construction ordinance, as-built drawings, street design and parking lots report, green infrastructure report, and retrofit properties inventory are not yet complete. Catch basin cleaning optimization plan is not yet complete. Stormwater Pollution Prevention Plan (SWPPP) and O&M Procedures for Stormwater Treatment Structures are not yet complete. Monitoring or study results are not applicable.",16,0.00528
https://www.epa.gov/system/files/documents/2026-04/quinsigamond_cc_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/quinsigamond_cc_ma_ar21.pdf,Quinsigamond Community College,MAR042058,,3,2020-07-01,2021-06-30,"{""mcm5_post_construction"": [11], ""mcm1"": [5, 6, 7], ""mcm4_construction"": [10, 11], ""tmdl"": [4], ""mcm2"": [7], ""mcm3_idde"": [8, 9, 10], ""mcm6_pollution_prevention"": [12, 13, 14]}",4,"Educational messages include email flyers, educational displays, educational opportunities through courses/workshops, signage, and a stormwater website.",1,0,0,,0,0,current_period,False,0,0,0,0,50,"Refers to catch basins inspected, not facilities.",100,True,[],,high,"The report does not provide specific data for MCM4 and MCM5 beyond stating that policies were adopted or no activities were conducted. For MCM3, outfalls screened and illicit discharges found/eliminated are reported as 0, and mapping is 100% complete.",19,0.00618
https://www.epa.gov/system/files/documents/2026-04/quinsigamond_cc_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/quinsigamond_cc_ma_ar22.pdf,Quinsigamond Community College,MAR042058,2022,4,2021-07-01,2022-06-30,"{""mcm5_post_construction"": [10, 11], ""tmdl"": [5], ""mcm4_construction"": [10], ""mcm6_pollution_prevention"": [11, 12, 13], ""mcm1"": [6, 7], ""mcm2"": [7], ""mcm3_idde"": [8, 9, 10]}",2,2 courses offered in 2021-2022 Academic Year related to stormwater management and a stormwater website was maintained with 46 views.,1,5,0,0,0,0,cumulative_since_permit_start,False,35,0,0,0,77,Number refers to catch basins inspected.,,True,"[{""pollutant"": ""phosphorus"", ""waterbody"": ""Salisbury Pond""}, {""pollutant"": ""phosphorus"", ""waterbody"": ""Mill Brook""}]",,high,All sections were clearly present and extractable. No ambiguities.,16,0.00528
https://www.epa.gov/system/files/documents/2026-04/quinsigamond_community_college_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/quinsigamond_community_college_ma_ar23.pdf,Quinsigamond Community College,MAR042058,2023,,2022-07-01,2023-06-30,"{""mcm5_post_construction"": [12, 13], ""mcm1"": [7, 8, 9], ""tmdl"": [6], ""mcm3_idde"": [9, 10, 11, 12], ""mcm2"": [9], ""mcm4_construction"": [12], ""mcm6_pollution_prevention"": [13, 14]}",2,"MCM 1-3: Public Education - Educational Opportunities, and MCM 1-5: Stormwater Website were completed.",1,,3,,0,0,current_period,,14,0,3,0,81,"81 catch basins were inspected, but no catch basins were cleaned.",3,,"[{""source_page"": 2, ""pollutant"": ""bacteria/pathogens"", ""waterbody"": ""Mill Brook""}, {""waterbody"": ""Mill Brook"", ""pollutant"": ""solids/oil/grease (hydrocarbons)/metals"", ""source_page"": 2}, {""pollutant"": ""phosphorus"", ""source_page"": 2, ""waterbody"": ""Mill Brook""}]",,high,"SWMP Last Updated date is from June 2022, but the report period starts July 1, 2022. The report specifies 'This is not applicable because we do not have sanitary sewer' for SSO, so I assume illicit discharges found and eliminated are 0.",17,0.00558
https://www.epa.gov/system/files/documents/2026-04/quinsigamond_community_college_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/quinsigamond_community_college_ma_ar24.pdf,Quinsigamond Community College,MAR042058,2024,,2023-07-01,2024-06-30,"{""mcm2"": [9], ""mcm6_pollution_prevention"": [13], ""mcm5_post_construction"": [12], ""mcm4_construction"": [12], ""tmdl"": [7], ""mcm1"": [4, 8, 9], ""mcm3_idde"": [10, 11, 12]}",2,MCM 1-3: Public Education - Educational Opportunities offered 2 courses and MCM 1-5: Stormwater Website had 42 views,1,4,4,,0,0,cumulative_since_permit_start,False,0,0,1,,1,Site inspections completed,80,,"[{""pollutant"": ""unknown"", ""waterbody"": ""Mill Brook (MA51-08)""}]",,medium,"SWMP Last Updated, not Report Period. Not enough information to extract MCM1.activities_count. IDDE outfall screening radio button broken in form.",16,0.00528
