State,BudgetDetail,value,Year
North Dakota,Environmental Agency Budget,19417521,2015
North Dakota,Environmental Agency Budget,20860650,2016
North Dakota,Environmental Agency Budget,20860650,2016_old
North Dakota,Environmental Agency Budget,21055929,2017
North Dakota,Environmental Agency Budget,19617430,2018
North Dakota,Environmental Agency Budget,21179127,2019
North Dakota,Environmental Agency Budget,20842058,2020
North Dakota,Environmental Agency Budget,24447500,2021
North Dakota,Environmental Agency Budget,25231088,2022
North Dakota,Environmental Agency Budget,27062437,2023
North Dakota,Percent from Federal Government,71.42,2011_old
North Dakota,Percent from Federal Government,72.37,2012
North Dakota,Percent from Federal Government,72.37,2013
North Dakota,Percent from Federal Government,54.17,2016
North Dakota,Percent from Federal Government,54.17,2016_old
North Dakota,Percent from Federal Government,48.16,2017
North Dakota,Percent from Federal Government,49.66,2018
North Dakota,Percent from Federal Government,50.52,2019
North Dakota,Percent from Fees / Other,11.86,2011_old
North Dakota,Percent from Fees / Other,13.30,2012
North Dakota,Percent from Fees / Other,13.30,2013
North Dakota,Percent from General Fund,16.72,2011_old
North Dakota,Percent from General Fund,14.33,2012
North Dakota,Percent from General Fund,14.33,2013
North Dakota,Percent from General Fund,25.07,2016
North Dakota,Percent from General Fund,25.07,2016_old
North Dakota,Percent from General Fund,30.47,2017
North Dakota,Percent from General Fund,23.08,2018
North Dakota,Percent from General Fund,31.38,2019
North Dakota,Percent from General Fund,21.92,2020
North Dakota,Percent from General Fund,29.84,2021
North Dakota,Percent from General Fund,24.05,2022
North Dakota,Percent from General Fund,23.65,2023
North Dakota,Status of Budget,Actual,2011_old
North Dakota,Status of Budget,Current,2012
North Dakota,Status of Budget,Requested,2013
North Dakota,Status of Budget,Actual,2013_old
North Dakota,Status of Budget,Actual,2014
North Dakota,Status of Budget,Actual,2015
North Dakota,Status of Budget,Actual,2016
North Dakota,Status of Budget,Actual,2016_old
North Dakota,Status of Budget,Actual,2017
North Dakota,Status of Budget,Actual,2018
North Dakota,Status of Budget,Actual,2019
North Dakota,Status of Budget,Actual,2020
North Dakota,Status of Budget,Actual,2021
North Dakota,Status of Budget,Actual,2022
North Dakota,Status of Budget,Actual,2023
Northern Mariana Islands,Amount from Federal Government,2237268,2020
Northern Mariana Islands,Amount from Federal Government,2685319,2021
Northern Mariana Islands,Amount from Federal Government,2426655.54,2022
Northern Mariana Islands,Amount from Federal Government,3675377.67,2023
Northern Mariana Islands,Amount from Fees / Other,107589,2020
Northern Mariana Islands,Amount from Fees / Other,189827,2021
Northern Mariana Islands,Amount from Fees / Other,163112,2022
Northern Mariana Islands,Amount from Fees / Other,341206.25,2023
Northern Mariana Islands,Amount from General Fund,75109,2020
Northern Mariana Islands,Amount from General Fund,0,2021
Northern Mariana Islands,Amount from General Fund,230464,2022
Northern Mariana Islands,Amount from General Fund,81466,2023
Northern Mariana Islands,Environmental Agency Budget,2597966,2020
Northern Mariana Islands,Environmental Agency Budget,2965146,2021
Northern Mariana Islands,Environmental Agency Budget,2990589.54,2022
Northern Mariana Islands,Environmental Agency Budget,4203350.42,2023
Northern Mariana Islands,Percent from Federal Government,86.12,2020
Northern Mariana Islands,Percent from Federal Government,90.56,2021
Northern Mariana Islands,Percent from Federal Government,81.14,2022
Northern Mariana Islands,Percent from Federal Government,87.44,2023
Northern Mariana Islands,Percent from Fees / Other,4.14,2020
Northern Mariana Islands,Percent from Fees / Other,6.4,2021
Northern Mariana Islands,Percent from Fees / Other,5.45,2022
Northern Mariana Islands,Percent from Fees / Other,8.12,2023
Northern Mariana Islands,Percent from General Fund,2.89,2020
Northern Mariana Islands,Percent from General Fund,0.0,2021
Northern Mariana Islands,Percent from General Fund,7.71,2022
Northern Mariana Islands,Percent from General Fund,1.94,2023
Northern Mariana Islands,Status of Budget,ACTUAL,2020
Northern Mariana Islands,Status of Budget,ACTUAL,2021
Northern Mariana Islands,Status of Budget,ACTUAL,2022
Northern Mariana Islands,Status of Budget,ACTUAL,2023
Ohio,Amount from Federal Government,33530798,2013_old
Ohio,Amount from Federal Government,37229479,2014
Ohio,Amount from Federal Government,33859322,2015
Ohio,Amount from Fees / Other,133111913,2013_old
Ohio,Amount from Fees / Other,129053527,2014
Ohio,Amount from Fees / Other,128943587,2015
Ohio,Amount from General Fund,0,2013_old
Ohio,Amount from General Fund,9813394,2014
Ohio,Amount from General Fund,10756563,2015
Ohio,Amount of Budget from SRF,114230000,2011_old
Ohio,Amount of Budget from SRF,109207000,2012
Ohio,Environmental Agency Budget,188166282,2009
Ohio,Environmental Agency Budget,210681973,2010
Ohio,Environmental Agency Budget,208330476,2011
Ohio,Environmental Agency Budget,166642711,2013_old
Ohio,Environmental Agency Budget,176096399,2014
Ohio,Environmental Agency Budget,173559471,2015
Ohio,Environmental Agency Budget,179522888,2020
Ohio,Environmental Agency Budget,194981719,2021
Ohio,Environmental Agency Budget,202255234,2022
Ohio,Environmental Agency Budget,242359372,2023
Ohio,Environmental Agency Budget (SRF Added),292316980,2011_old
Ohio,Environmental Agency Budget (SRF Added),296703194,2012
Ohio,Environmental Agency Budget (SRF Added),183814494,2013
Ohio,Environmental Agency Budget Excludes SRF,Yes,2013_old
Ohio,Environmental Agency Budget Excludes SRF,Yes,2014
Ohio,Environmental Agency Budget Excludes SRF,Yes,2015
Ohio,Percent from Federal Government,18,2009
Ohio,Percent from Federal Government,18,2010
Ohio,Percent from Federal Government,16,2011
Ohio,Percent from Federal Government,18.44,2011_old
Ohio,Percent from Federal Government,18.75,2012
Ohio,Percent from Federal Government,18.37,2013
Ohio,Percent from Fees / Other,82,2009
Ohio,Percent from Fees / Other,82,2010
Ohio,Percent from Fees / Other,84,2011
Ohio,Percent from Fees / Other,74.39,2011_old
Ohio,Percent from Fees / Other,74.31,2012
Ohio,Percent from Fees / Other,74.42,2013
Ohio,Percent from General Fund,0,2009
Ohio,Percent from General Fund,0,2010
Ohio,Percent from General Fund,0,2011
Ohio,Percent from General Fund,7.17,2011_old
Ohio,Percent from General Fund,6.95,2012
Ohio,Percent from General Fund,7.20,2013
Ohio,Status of Budget,Final-Audited,2009
Ohio,Status of Budget,Current,2010
Ohio,Status of Budget,Adopted,2011
Ohio,Status of Budget,Actual,2011_old
Ohio,Status of Budget,Enacted,2012
Ohio,Status of Budget,Enacted,2013
Ohio,Status of Budget,Actual,2013_old
Ohio,Status of Budget,Actual,2014
Ohio,Status of Budget,Actual,2015
Ohio,Status of Budget,Actuals,2020
Ohio,Status of Budget,Actuals,2021
Ohio,Status of Budget,Actuals,2022
Ohio,Status of Budget,Actuals,2023
Oklahoma,Amount from Federal Government,23989000,2013_old
Oklahoma,Amount from Federal Government,16958948,2014
Oklahoma,Amount from Federal Government,28579282,2015
Oklahoma,Amount from Federal Government,21000000,2016
Oklahoma,Amount from Federal Government,21000000,2016_old
Oklahoma,Amount from Federal Government,23564228,2017
Oklahoma,Amount from Federal Government,22252330,2018
Oklahoma,Amount from Federal Government,29562612**,2019
Oklahoma,Amount from Federal Government,29807973,2020
Oklahoma,Amount from Federal Government,30745625,2021
Oklahoma,Amount from Federal Government,36979401,2022
Oklahoma,Amount from Federal Government,29188066,2023
Oklahoma,Amount from Fees / Other,41502604,2013_old
Oklahoma,Amount from Fees / Other,48202381,2014
Oklahoma,Amount from Fees / Other,45910922,2015
Oklahoma,Amount from Fees / Other,49387000,2016
Oklahoma,Amount from Fees / Other,49387000,2016_old
Oklahoma,Amount from Fees / Other,46424392,2017
Oklahoma,Amount from Fees / Other,46972725,2018
Oklahoma,Amount from Fees / Other,45405148,2019
Oklahoma,Amount from Fees / Other,45112513,2020
Oklahoma,Amount from Fees / Other,45494570,2021
Oklahoma,Amount from Fees / Other,43235239,2022
Oklahoma,Amount from Fees / Other,49669754,2023
Oklahoma,Amount from General Fund,7757973,2013_old
Oklahoma,Amount from General Fund,9057973,2014
Oklahoma,Amount from General Fund,7133575,2015
Oklahoma,Amount from General Fund,6776896,2016
Oklahoma,Amount from General Fund,6776896,2016_old
Oklahoma,Amount from General Fund,5987388,2017
Oklahoma,Amount from General Fund,5657985*,2018
Oklahoma,Amount from General Fund,6493879,2019
Oklahoma,Amount from General Fund,8009249,2020
Oklahoma,Amount from General Fund,7188879,2021
Oklahoma,Amount from General Fund,8737346,2022
Oklahoma,Amount from General Fund,20322643,2023
Oklahoma,Amount of Budget from SRF,Included,2011_old
Oklahoma,Amount of Budget from SRF,Included,2012
Oklahoma,Environmental Agency Budget,55569071,2009
Oklahoma,Environmental Agency Budget,67829984,2010
Oklahoma,Environmental Agency Budget,68578056,2011
Oklahoma,Environmental Agency Budget,52275000,2011_old
Oklahoma,Environmental Agency Budget,70655000,2012
Oklahoma,Environmental Agency Budget,73249577,2013_old
Oklahoma,Environmental Agency Budget,74219302,2014
Oklahoma,Environmental Agency Budget,81623779,2015
Oklahoma,Environmental Agency Budget,77163896,2016
Oklahoma,Environmental Agency Budget,77163896,2016_old
Oklahoma,Environmental Agency Budget,75976008,2017
Oklahoma,Environmental Agency Budget,74883040,2018
Oklahoma,Environmental Agency Budget,81461639,2019
Oklahoma,Environmental Agency Budget,82929735,2020
Oklahoma,Environmental Agency Budget,83429074,2021
Oklahoma,Environmental Agency Budget,88951986,2022
Oklahoma,Environmental Agency Budget,99180463,2023
Oklahoma,Percent from Federal Government,25.00,2009
Oklahoma,Percent from Federal Government,35.32,2010
Oklahoma,Percent from Federal Government,39.00,2011
Oklahoma,Percent from Federal Government,24.02,2011_old
Oklahoma,Percent from Federal Government,30.38,2012
Oklahoma,Percent from Federal Government,27.21,2016
Oklahoma,Percent from Federal Government,27.21,2016_old
Oklahoma,Percent from Federal Government,31.02,2017
Oklahoma,Percent from Federal Government,29.72,2018
Oklahoma,Percent from Federal Government,35.94,2020
Oklahoma,Percent from Federal Government,36.85,2021
Oklahoma,Percent from Federal Government,41.57,2022
Oklahoma,Percent from Federal Government,29.43,2023
Oklahoma,Percent from Fees / Other,57.51,2009
Oklahoma,Percent from Fees / Other,51.98,2010
Oklahoma,Percent from Fees / Other,49.71,2011
Oklahoma,Percent from Fees / Other,61.57,2011_old
Oklahoma,Percent from Fees / Other,57.91,2012
Oklahoma,Percent from Fees / Other,64.0,2016
Oklahoma,Percent from Fees / Other,64.0,2016_old
Oklahoma,Percent from Fees / Other,61.1,2017
Oklahoma,Percent from Fees / Other,62.73,2018
Oklahoma,Percent from Fees / Other,55.74,2019
Oklahoma,Percent from Fees / Other,54.4,2020
Oklahoma,Percent from Fees / Other,54.53,2021
Oklahoma,Percent from Fees / Other,48.61,2022
Oklahoma,Percent from Fees / Other,50.08,2023
Oklahoma,Percent from General Fund,17.49,2009
Oklahoma,Percent from General Fund,12.70,2010
Oklahoma,Percent from General Fund,11.29,2011
Oklahoma,Percent from General Fund,14.40,2011_old
Oklahoma,Percent from General Fund,11.70,2012
Oklahoma,Percent from General Fund,8.78,2016
Oklahoma,Percent from General Fund,8.78,2016_old
Oklahoma,Percent from General Fund,7.88,2017
Oklahoma,Percent from General Fund,7.97,2019
Oklahoma,Percent from General Fund,9.66,2020
Oklahoma,Percent from General Fund,8.62,2021
Oklahoma,Percent from General Fund,9.82,2022
Oklahoma,Percent from General Fund,20.49,2023
Oklahoma,Status of Budget,Final,2009
Oklahoma,Status of Budget,Current,2010
Oklahoma,Status of Budget,Proposed,2011
Oklahoma,Status of Budget,Actual,2011_old
Oklahoma,Status of Budget,Budgeted,2012
Oklahoma,Status of Budget,Budgeted,2013_old
Oklahoma,Status of Budget,Budgeted,2014
Oklahoma,Status of Budget,Budgeted,2015
Oklahoma,Status of Budget,Enacted,2016
Oklahoma,Status of Budget,Enacted,2016_old
Oklahoma,Status of Budget,Enacted,2017
Oklahoma,Status of Budget,Enacted,2018
Oklahoma,Status of Budget,Enacted,2019
Oklahoma,Status of Budget,Enacted,2020
Oklahoma,Status of Budget,Enacted,2021
Oklahoma,Status of Budget,Enacted,2022
Oklahoma,Status of Budget,Enacted,2023
Oregon,Amount from Federal Government,78979433,2013_old
Oregon,Amount from Federal Government,76873691,2014
Oregon,Amount from Federal Government,78426694,2015
Oregon,Amount from Federal Government,11894029,2016
Oregon,Amount from Federal Government,11894029,2016_old
Oregon,Amount from Federal Government,11894029,2017
Oregon,Amount from Federal Government,13550543,2018
Oregon,Amount from Federal Government,13550543,2019
Oregon,Amount from Fees / Other,73087690,2013_old
Oregon,Amount from Fees / Other,72634152,2014
Oregon,Amount from Fees / Other,74101509,2015
Oregon,Amount from Fees / Other,76374794,2016
Oregon,Amount from Fees / Other,76374794,2016_old
Oregon,Amount from Fees / Other,76374794,2017
Oregon,Amount from Fees / Other,92338851,2018
Oregon,Amount from Fees / Other,92338851,2019
Oregon,Amount from General Fund,12630826,2013_old
Oregon,Amount from General Fund,15325823,2014
Oregon,Amount from General Fund,15635436,2015
Oregon,Amount of Budget from SRF,Included,2011_old
Oregon,Amount of Budget from SRF,Included,2012
Oregon,Amount of Budget from SRF,Included,2013
Oregon,Environmental Agency Budget,102567044,2009
Oregon,Environmental Agency Budget,103198738,2010
Oregon,Environmental Agency Budget,101980738,2011
Oregon,Environmental Agency Budget,103385856,2011_old
